amount,contribution-purpose,developer-agreement,developer-agreement-contribution,end-date,entry-date,organisation,start-date,units,slug
93284,education,LA2019/218B,18/03338/S106,,2020-12-02,local-authority-eng:WIL,2019-06-27,,/developer-agreement-contribution/local-authority-eng/WIL/18-03338-S106
2076,other,LA2019/218C,18/03338/S106,,2020-12-02,local-authority-eng:WIL,2019-06-27,,/developer-agreement-contribution/local-authority-eng/WIL/18-03338-S106
,affordable-housing,LA2019/218D,18/03338/S106,,2020-12-02,local-authority-eng:WIL,2019-06-27,1,/developer-agreement-contribution/local-authority-eng/WIL/18-03338-S106
8053,other,LA2019/182A,18/06223/S106,,2020-12-02,local-authority-eng:WIL,2019-06-13,,/developer-agreement-contribution/local-authority-eng/WIL/18-06223-S106
10148,open-space-and-leisure,LA2019/182B,18/06223/S106,,2020-12-02,local-authority-eng:WIL,2019-06-13,2,/developer-agreement-contribution/local-authority-eng/WIL/18-06223-S106
,affordable-housing,LA2019/182C,18/06223/S106,,2020-12-02,local-authority-eng:WIL,2019-06-13,13,/developer-agreement-contribution/local-authority-eng/WIL/18-06223-S106
2184,other,LA2019/194A,18/06305/S106,,2020-12-02,local-authority-eng:WIL,2019-07-03,,/developer-agreement-contribution/local-authority-eng/WIL/18-06305-S106
3138.3,open-space-and-leisure,LA2019/228A,18/08304/S106,,2020-12-02,local-authority-eng:WIL,2019-08-09,,/developer-agreement-contribution/local-authority-eng/WIL/18-08304-S106
1.25E+5,highways,LA2019/090A,18/10267/S106,,2020-12-02,local-authority-eng:WIL,2019-04-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-10267-S106
7E+4,transport-and-travel,LA2019/090B,18/10267/S106,,2020-12-02,local-authority-eng:WIL,2019-04-17,,/developer-agreement-contribution/local-authority-eng/WIL/18-10267-S106
143852,education,LA2019/192A,18/10554/S106,,2020-12-02,local-authority-eng:WIL,2019-06-06,,/developer-agreement-contribution/local-authority-eng/WIL/18-10554-S106
1911,other,LA2019/192B,18/10554/S106,,2020-12-02,local-authority-eng:WIL,2019-06-06,,/developer-agreement-contribution/local-authority-eng/WIL/18-10554-S106
,affordable-housing,LA2019/192C,18/10554/S106,,2020-12-02,local-authority-eng:WIL,2019-06-06,3,/developer-agreement-contribution/local-authority-eng/WIL/18-10554-S106
20835,affordable-housing,LA2019/333A,18/12068/S106,,2020-12-02,local-authority-eng:WIL,2019-12-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-12068-S106
141038,open-space-and-leisure,LA2019/333B,18/12068/S106,,2020-12-02,local-authority-eng:WIL,2019-12-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-12068-S106
5.19E+3,other,LA2019/333C,18/12068/S106,,2020-12-02,local-authority-eng:WIL,2019-12-18,,/developer-agreement-contribution/local-authority-eng/WIL/18-12068-S106
100761,open-space-and-leisure,LA2020/025A,19/00537/S106,,2020-12-02,local-authority-eng:WIL,2020-03-04,2,/developer-agreement-contribution/local-authority-eng/WIL/19-00537-S106
51815,other,LA2020/025B,19/00537/S106,,2020-12-02,local-authority-eng:WIL,2020-03-04,,/developer-agreement-contribution/local-authority-eng/WIL/19-00537-S106
2.154E+5,transport-and-travel,LA2020/025C,19/00537/S106,,2020-12-02,local-authority-eng:WIL,2020-03-04,,/developer-agreement-contribution/local-authority-eng/WIL/19-00537-S106
,affordable-housing,LA2020/025D,19/00537/S106,,2020-12-02,local-authority-eng:WIL,2020-03-04,26,/developer-agreement-contribution/local-authority-eng/WIL/19-00537-S106
163003,transport-and-travel,LA2019/076A,E/11/0001/S106,,2020-12-02,local-authority-eng:WIL,2019-04-01,,/developer-agreement-contribution/local-authority-eng/WIL/E-11-0001-S106
285271,highways,LA2019/076B,E/11/0001/S106,,2020-12-02,local-authority-eng:WIL,2019-04-01,,/developer-agreement-contribution/local-authority-eng/WIL/E-11-0001-S106
41587,other,LA2019/076C,E/11/0001/S106,,2020-12-02,local-authority-eng:WIL,2019-04-01,,/developer-agreement-contribution/local-authority-eng/WIL/E-11-0001-S106
2469034,education,LA2019/076D,E/11/0001/S106,,2020-12-02,local-authority-eng:WIL,2019-04-01,,/developer-agreement-contribution/local-authority-eng/WIL/E-11-0001-S106
,affordable-housing,LA2019/076E,E/11/0001/S106,,2020-12-02,local-authority-eng:WIL,2019-04-01,119,/developer-agreement-contribution/local-authority-eng/WIL/E-11-0001-S106
